id,name,lat,lng,address,tel,mobile,line_url,business_hour,type_id,shop_logo
21916,"Big C Mini คลองสน, ตราด ",11.734371,102.901415,เลขที่ 75/2 หมู่ 5 ตำบล หาดเล็ก อำเภอ คลองใหญ่  จังหวัด ตราด 23110,ไม่มีเบอร์ร้าน,062-5983064,https://lin.ee/rXeRn4e,05.00 - 22.00,5,images/about_logo_5.jpg
22132,"Big C Mini คลองสน(เกาะช้าง), ตราด ",12.131948,102.275413,"เลขที่ 23/12 , 23/26 หมู่ที่ 3 ตำบล เกาะช้าง อำเภอ เกาะช้าง จังหวัด ตราด 23170",ไม่มีเบอร์ร้าน,063-2205101,https://lin.ee/oQocFdG,06.00 - 24.00,5,images/about_logo_5.jpg
21555,Big C Mini คลองหลวง ซอย 19,14.01959,100.614555,เลขที่ 51/142 หมู่ 3 ตำบล คลองหนึ่ง อำเภอ คลองหลวง จังหวัด ปทุมธานี 12120,02-5160341,061-4046918,https://lin.ee/BcdK4wO,24 Hrs.,5,images/about_logo_5.jpg
21831,"Big C Mini คลองแงะ, สงขลา ",6.7888507071372,100.455398829612,เลขที่ 14 หมู่ 5 ถนน กอบกุลอุทิศ 1 ตำบล พังลา อำเภอ สะเดา จังหวัด สงขลา 90170,ไม่มีเบอร์ร้าน,062-5930095,https://lin.ee/2PaWpO6,24 Hrs.,5,images/about_logo_5.jpg
22338,"Big C Mini คลองแม่ลาย, กำแพงเพชร",16.410057,99.521065,"เลขที่ 107/4-5 หมู่ที่ 3 ตำบล คลองแม่ลาย อำเภอ เมืองกำแพงเพชร จังหวัด กำแพงเพชร 62000
",ไม่มีเบอร์ร้าน,093-6093358,https://lin.ee/zsEDSBO,24 Hrs.,5,images/about_logo_5.jpg
21915,"Big C Mini คลองใหญ่, ตราด ",11.775818,102.883416,เลขที่ 216 หมู่ 2 ตำบล คลองใหญ่ อำเภอ คลองใหญ่  จังหวัด ตราด 23110,ไม่มีเบอร์ร้าน,062-5982983,https://lin.ee/rt66YPs,24 Hrs.,5,images/about_logo_5.jpg
21960,"Big C Mini ควนมะพร้าว, พัทลุง ",7.626744,100.109908,เลขที่ 446/8 ถนน อภัยบริรักษ์ ตำบล คูหาสวรรค์ อำเภอ เมืองพัทลุง จังหวัด พัทลุง 93000,ไม่มีเบอร์ร้าน,098-3332776,https://lin.ee/obhRHDm,06.00 - 23.00,5,images/about_logo_5.jpg
22019,"Big C Mini ควนหิน, สงขลา ",7.100494,100.567619,เลขที่ 687/2 หมู่ 3 ตำบล พะวง อำเภอ เมืองสงขลา จังหวัด สงขลา 90100,ไม่มีเบอร์ร้าน,062-6954931,https://lin.ee/VrPLOQB,24 Hrs.,5,images/about_logo_5.jpg
21816,"Big C Mini คอนสวรรค์ , ชัยภูมิ",15.9287596810641,102.281567941499,เลขที่ 20/2 หมู่ 13 ตำบล คอนสวรรค์ อำเภอ คอนสวรรค์ จังหวัด ชัยภูมิ 36140,ไม่มีเบอร์ร้าน,064-6122998,https://lin.ee/MDBVzuK,24 Hrs.,5,images/about_logo_5.jpg
21127,Big C Mini คานหาม ,14.330989,100.623772,"เลขที่ 7/51,7/80 หมู่ 4 ตำบล คานหาม อำเภอ อุทัย จังหวัด พระนครศรีอยุธยา 13210",035-227-093,063-2180185,https://lin.ee/IH4J5QE,24 Hrs.,5,images/about_logo_5.jpg
22454,"Big C Mini ค่ายบกหวาน, หนองคาย",17.773775915,102.771856933,เลขที่ 289/3-5 หมู่ที่ 11 ตำบล ค่ายบกหวาน อำเภอ เมืองหนองคาย จังหวัด หนองคาย 43100,ไม่มีเบอร์ร้าน,080-0685264,https://lin.ee/W8395jW,05.00 - 23.00,5,images/about_logo_5.jpg
21981,"Big C Mini คาลเท็กซ์ 331-เขาคันทรง, ชลบุรี ",13.107097,101.14506,เลขที่ 959 หมู่ 9 ตำบล เขาคันทรง อำเภอ ศรีราชา  จังหวัด ชลบุรี 20110,ไม่มีเบอร์ร้าน,062-6021390,https://lin.ee/WBXKwGE,05.00 - 23.00,5,images/about_logo_5.jpg
31021,Big C Mini คาลเท็กซ์ กุมภวาปี,17.087334,102.9358438,เลขที่ 183 หมู่ 5 ตำบล ตูมใต้ อำเภอ กุมภวาปี จังหวัด อุดรธานี 41110,064-7537405,,,05.00 - 22.00,5,images/about_logo_5.jpg
21980,"Big C Mini คาลเท็กซ์ ถนนวัดศรีวารีน้อย, สมุทรปราการ ",13.659976,100.790337,เลขที่ 26/1 หมู่ 6 ตำบล ศีรษะจรเข้ใหญ่ อำเภอ บางเสาธง จังหวัด สมุทรปราการ 10540,ไม่มีเบอร์ร้าน,098-3332798,https://lin.ee/TKSJSmx,05.00 - 23.00,5,images/about_logo_5.jpg
22031,"Big C Mini คาลเท็กซ์ บางนา กม.20, สมุทรปราการ ",13.6046,100.77656,เลขที่ 72/3 หมู่ 11 ตำบล บางโฉลง อำเภอ บางพลี จังหวัด สมุทรปราการ 10540,ไม่มีเบอร์ร้าน,061-9451567,https://lin.ee/FIKnGYa,24 Hrs.,5,images/about_logo_5.jpg
21779,Big C Mini คาลเท็กซ์ บางพลี,13.6285898373643,100.707557065924,เลขที่ 567/2 หมู่ 12 ตำบล บางพลีใหญ่ อำเภอ บางพลี จังหวัด สมุทรปราการ 10540,ไม่มีเบอร์ร้าน,098-3332056,https://lin.ee/PKZbzto,24 Hrs.,5,images/about_logo_5.jpg
31065,Big C Mini คาลเท็กซ์ บายพาส 1  สกลนคร,17.175038,104.097491,เลขที่ 79/2 ถนน เลี่ยงเมือง ตำบล ธาตุเชิงชุม อำเภอ เมืองสกลนคร   จังหวัด สกลนคร 47000,042-090140,,,05.00 - 22.00,5,images/about_logo_5.jpg
31061,Big C Mini คาลเท็กซ์ บายพาส 2  สกลนคร,17.138549,104.112602,เลขที่ 338/24 ถนน เลี่ยงเมือง ตำบล ธาตุเชิงชุม อำเภอ เมืองสกลนคร   จังหวัด สกลนคร 47000,093-5264188,,,05.00 - 22.00,5,images/about_logo_5.jpg
21421,Big C Mini คาลเท็กซ์ บายพาสชลบุรี ,13.34224,100.99503,เลขที่ 6/59 หมู่ 2 ตำบล บ้านสวน อำเภอ เมืองชลบุรี จังหวัด ชลบุรี 20000,038- 282879,061-4031041  ,https://lin.ee/YjE2IU5,05.00 - 21.00,5,images/about_logo_5.jpg
31082,Big C Mini คาลเท็กซ์ ประดิษฐ์มนูธรรม,13.810411,100.619016,เลขที่ 187 ถนน ประดิษฐ์มนูธรรม แขวง ลาดพร้าว เขต ลาดพร้าว จังหวัด กรุงเทพมหานคร 10230,098-3331961 ,,,24 Hrs.,5,images/about_logo_5.jpg
31017,Big C Mini คาลเท็กซ์ ปากช่อง โคราช ,14.69748,101.406959,เลขที่ 392/1 ถนน มิตรภาพ ตำบล ปากช่อง อำเภอ ปากช่อง จังหวัด นครราชสีมา  30130,090-2658232,,,24 Hrs.,5,images/about_logo_5.jpg
31056,Big C Mini คาลเท็กซ์ พระราม 2 กม. 54 ขาออก,13.44367,100.0707,เลขที่ 92/4 หมู่ 9 ตำบล บางแก้ว อำเภอ เมืองสมุทรสงคราม จังหวัด สมุทรสงคราม 75000,095-4398630 ,,,24 Hrs.,5,images/about_logo_5.jpg
21414,Big C Mini คาลเท็กซ์ พัทยากลาง,12.928277,100.899987,เลขที่ 144/33 หมู่ 9 ตำบล หนองปรือ อำเภอ บางละมุง จังหวัด ชลบุรี 20150,038-410445,063-2188007,https://lin.ee/daas244,06.00 - 23.00,5,images/about_logo_5.jpg
31072,Big C Mini คาลเท็กซ์ มอเตอร์เวย์ กม.99 ขาเข้า,13.125999,100.984404,เลขที่ 26/37 หมู่ 1 ตำบล หนองขาม อำเภอ ศรีราชา จังหวัด ชลบุรี 20110,092-7828851,,,24 Hrs.,5,images/about_logo_5.jpg
21716,Big C Mini คาลเท็กซ์ มาบเอียง,13.1197924390944,100.996725459843,เลขที่ 696/16 หมู่ 1 ตำบล หนองขาม อำเภอ ศรีราชา จังหวัด ชลบุรี 20230,ไม่มีเบอร์ร้าน,062-5901670,https://lin.ee/EX4hDny,24 Hrs.,5,images/about_logo_5.jpg
22009,"Big C Mini คาลเท็กซ์ รังสิต คลอง 3, ปทุมธานี ",13.996929,100.670949,เลขที่ 30 หมู่ 2 ตำบล บึงยี่โถ อำเภอ ธัญบุรี จังหวัด ปทุมธานี 12130,ไม่มีเบอร์ร้าน,063-2203257,https://lin.ee/yU78FgW,24 Hrs.,5,images/about_logo_5.jpg
21413,Big C Mini คาลเท็กซ์ รามอินทรา ซอย 40,13.8467,100.64734,เลขที่ 55/14 ถนน รามอินทรา แขวง นวลจันทร์ เขต บึงกุ่ม จังหวัด กรุงเทพมหานคร 10230,02-1021500,061-4029360,https://lin.ee/Zx87vWY,05.00 - 22.00,5,images/about_logo_5.jpg
21733,"Big C Mini คาลเท็กซ์ วังมะนาว, เพชรบุรี",13.291186144946,99.8226728852613,เลขที่ 79/1 หมู่ 2 ตำบล บางเค็ม อำเภอ เขาย้อย จังหวัด เพชรบุรี 76140,ไม่มีเบอร์ร้าน,063-2196601,https://lin.ee/nZOgLmp,07.00 - 20.00,5,images/about_logo_5.jpg
31069,Big C Mini คาลเท็กซ์ วังสามหมอ,16.9630077,103.4357566,เลขที่ 159 หมู่ 9 ตำบล วังสามหมอ อำเภอ วังสามหมอ จังหวัด อุดรธานี 41280,098-6069098,,,24 Hrs.,5,images/about_logo_5.jpg
31020,Big C Mini คาลเท็กซ์ ศรีธาตุ,16.97462,103.22444,เลขที่ 254 หมู่ 3 ตำบล ศรีธาตุ อำเภอ ศรีธาตุ   จังหวัด อุดรธานี 41230,089-8416574,,,24 Hrs.,5,images/about_logo_5.jpg
21715,Big C Mini คาลเท็กซ์ สหพัฒน์,13.0881938793803,100.985882997914,เลขที่ 188/300 หมู่ 1 ตำบล บึง อำเภอ ศรีราชา จังหวัด ชลบุรี 20230,ไม่มีเบอร์ร้าน,098-3331718,https://lin.ee/kogOypD,05.00 - 21.00,5,images/about_logo_5.jpg
31038,Big C Mini คาลเท็กซ์ สันกำแพง,18.777348,99.0544938,เลขที่ 36/7 หมู่ 3 ตำบล สันกลาง อำเภอ สันกำแพง  จังหวัด เชียงใหม่ 50130,053-960247,,,05.00 - 22.00,5,images/about_logo_5.jpg
21428,Big C Mini คาลเท็กซ์ สันทราย,18.813756,99.032291,เลขที่ 261 หมู่ 2 ตำบล สันพระเนตร อำเภอ สันทราย จังหวัด เชียงใหม่ 50210,ไม่มีเบอร์ร้าน,098-3330818,https://lin.ee/Sydm7g7,05.00 - 20.00,5,images/about_logo_5.jpg
21742,"Big C Mini คาลเท็กซ์ สามโคก, ปทุมธานี",14.0449832956484,100.52540567708,เลขที่ 72/8 หมู่ 2 ตำบล สามโคก อำเภอ สามโคก จังหวัด ปทุมธานี 12160,ไม่มีเบอร์ร้าน,062-5907008,https://lin.ee/RS2OQrQ,05.00 - 22.00,5,images/about_logo_5.jpg
21730,"Big C Mini คาลเท็กซ์ สินสาคร, สมุทรสาคร",13.5675554425782,100.3403374467,เลขที่ 30/99 หมู่ 2 ตำบล โคกขาม อำเภอ เมืองสมุทรสาคร จังหวัด สมุทรสาคร 74000,ไม่มีเบอร์ร้าน,062-5903179 ใช้งานไม่ได้,https://lin.ee/0GNz5ai,05.00 - 22.00,5,images/about_logo_5.jpg
21710,Big C Mini คาลเท็กซ์ หนองก้างปลา,13.0389487430425,101.118085417967,เลขที่ 789 หมู่ 3 ตำบล บ่อวิน อำเภอ ศรีราชา จังหวัด ชลบุรี 20230,ไม่มีเบอร์ร้าน,098-4176321,https://lin.ee/BptrhSi,05.00 - 23.00,5,images/about_logo_5.jpg
31012,Big C Mini คาลเท็กซ์ หนองหาน,17.362364,103.152394,เลขที่ 99 หมู่ 19 ตำบล หนองเม็ก อำเภอ หนองหาน จังหวัด อุดรธานี 41130,087-0125898,,,24 Hrs.,5,images/about_logo_5.jpg
31066,Big C Mini คาลเท็กซ์ ห้วยทราย,17.218996,104.042761,เลขที่ 55 หมู่ 4 ถนน นิตโย ตำบล พังขว้าง อำเภอ เมืองสกลนคร จังหวัด สกลนคร 47000,086-2305852,,,05.00 - 22.00,5,images/about_logo_5.jpg
21767,"Big C Mini คาลเท็กซ์ เชิงเนิน, ระยอง",12.6958788758777,101.287364284811,เลขที่ 28/54 หมู่ 4 ตำบล เชิงเนิน อำเภอ เมืองระยอง จังหวัด ระยอง 21000,ไม่มีเบอร์ร้าน,062-5912648,https://lin.ee/YDV2Gtf,05.00 - 23.00,5,images/about_logo_5.jpg
22032,"Big C Mini คาลเท็กซ์ เอกชัย-บางบอน, กรุงเทพมหานคร ",13.64042,100.374464,เลขที่ 1353/3 ถนน เอกชัย แขวง บางบอนใต้ เขต บางบอน จังหวัด กรุงเทพมหานคร 10150,ไม่มีเบอร์ร้าน,063-2172310,https://lin.ee/vdM3XDD,05.00 - 24.00,5,images/about_logo_5.jpg
21424,Big C Mini คาลเท็กซ์ แม่ริม ,18.9179668,98.9438722,เลขที่ 270/2 หมู่ 1 ตำบล ริมใต้ อำเภอ แม่ริม จังหวัด เชียงใหม่ 50180,ไม่มีเบอร์ร้าน,061-4031077,https://lin.ee/83MT1hX,24 Hrs.,5,images/about_logo_5.jpg
31011,Big C Mini คาลเท็กซ์ โนนสะอาด อุดรธานี ,16.98858,102.892923,เลขที่ 233 หมู่ 2 ตำบล โนนสะอาด อำเภอ โนนสะอาด จังหวัด อุดรธานี 41240,096-0479176,,,24 Hrs.,5,images/about_logo_5.jpg
31062,Big C Mini คาลเท็กซ์ โพนยางคำ สกลนคร,17.0893,104.1791,เลขที่ 58 หมู่ 5 ถนน สกล-นาแก ตำบล งิ้วด่อน อำเภอ เมืองสกลนคร จังหวัด สกลนคร 47000,042-707512,,,05.00 - 22.00,5,images/about_logo_5.jpg
21433,Big C Mini คาลเท็กซ์ โรจนะ 2,14.303567,100.651047,เลขที่ 65 หมู่ 3 ตำบล สามเรือน อำเภอ บางปะอิน จังหวัด พระนครศรีอยุธยา 13160,ไม่มีเบอร์ร้าน,063-2188311,https://lin.ee/T6Rhtd9,05.30 - 23.30,5,images/about_logo_5.jpg
22151,"Big C Mini คาลเท๊กซ์ติวานนท์,นนทบุรี ",13.926192,100.525352,เลขที่ 76/2 หมู่ที่ 5 ตำบล บ้านใหม่ อำเภอ ปากเกร็ด  จังหวัด นนทบุรี 11120,ไม่มีเบอร์ร้าน,098-3337051,https://lin.ee/8igKqx8,05.00 - 22.00,5,images/about_logo_5.jpg
22201,"Big C Mini คาลเท็กซ์นาจอมเทียน, ชลบุรี",12.832905,100.913762,เลขที่ 247/21 หมู่ที่ 9 ตำบล นาจอมเทียน อำเภอ สัตหีบ จังหวัด ชลบุรี 20250,ไม่มีเบอร์ร้าน,063-2207235,https://lin.ee/dI7BMLW,06.00 - 23.00,5,images/about_logo_5.jpg
22202,Big C Mini คาลเท็กซ์นิคมปิ่นทอง 2,13.119176,101.03139,เลขที่ 123/20 หมู่ที่ 9 ตำบล หนองขาม อำเภอ ศรีราชา จังหวัด ชลบุรี 20110,ไม่มีเบอร์ร้าน,063-2235083,https://lin.ee/zcnOfOg,05.00 - 23.00,5,images/about_logo_5.jpg
22516,"Big C Mini คาลเท็กซ์ป่าอ้อดอนชัย, เชียงราย",19.861536,99.784278,เลขที่ 247/1 หมู่ที่ 6 ตำบล ป่าอ้อดอนชัย อำเภอ เมืองเชียงราย จังหวัด เชียงราย 57000,ไม่มีเบอร์ร้าน,0653847162,https://lin.ee/qtBGafj,24 Hrs.,5,images/about_logo_5.jpg
21793,"Big C Mini คาลเท็กซ์พรานนก-พุทธมณฑลสาย4, กรุงเทพฯ ",13.7521955619104,100.448708303676,เลขที่ 481/1 ถนน พรานนก-พุทธมณฑล แขวง บางพรม เขต ตลิ่งชัน  จังหวัด กรุงเทพมหานคร 10170,ไม่มีเบอร์ร้าน,063-2198318,https://lin.ee/Qo5LjUe,05.00 - 24.00,5,images/about_logo_5.jpg
21418,Big C Mini คาลเท็กซ์ฟ้าฮ่าม,18.819242,99.011277,เลขที่ 171/8 หมู่ 3 ตำบล ฟ้าฮ่าม อำเภอ เมืองเชียงใหม่ จังหวัด เชียงใหม่ 50000,ไม่มีเบอร์ร้าน,098-3330797,https://lin.ee/1LLu1cQ,06.00 - 23.00,5,images/about_logo_5.jpg
21768,"Big C Mini คาลเท็กซ์มาบไผ่, ชลบุรี",13.3552033855408,101.12055976526,เลขที่ 99 หมู่ 6 ตำบล มาบไผ่ อำเภอ บ้านบึง จังหวัด ชลบุรี 20170,ไม่มีเบอร์ร้าน,063-2196985,https://lin.ee/bI1t0TA,05.00 - 21.00,5,images/about_logo_5.jpg
31010,Big C Mini คาลเท็กซ์เชียงใหม่แอร์พอร์ต,18.768061,98.982454,เลขที่ 229 ถนน มหิดล ตำบล ช้างคลาน อำเภอ เมืองเชียงใหม่ จังหวัด เชียงใหม่ 50100,053-270766,,,05.00 - 23.00,5,images/about_logo_5.jpg
31009,Big C Mini คาลเท็กซ์เชียงใหม่โชตะนา,18.817928,98.982096,เลขที่ 52/2 ถนน โชตนา ตำบล ช้างเผือก อำเภอ เมืองเชียงใหม่ จังหวัด เชียงใหม่ 50300,053-220921,,,05.00 - 22.00,5,images/about_logo_5.jpg
21776,"Big C Mini คาลเท็กซ์เทพารักษ์, สมุทรปราการ",13.6411016734788,100.604614535244,เลขที่ 2167 หมู่ 4 ตำบล เทพารักษ์ อำเภอ เมืองสมุทรปราการ จังหวัด สมุทรปราการ 10270,ไม่มีเบอร์ร้าน,062-5914049,https://lin.ee/th6oFHi,05.00 - 23.00,5,images/about_logo_5.jpg
21988,"Big C Mini คาล์เท็กซ์ เจ้าคุณทหาร, กรุงเทพมหานคร ",13.754054,100.767441,เลขที่ 99/18 ถนน เจ้าคุณทหาร แขวง คลองสามประเวศ เขต ลาดกระบัง จังหวัด กรุงเทพมหานคร 10520,ไม่มีเบอร์ร้าน,062-6024752,https://lin.ee/kCRzJtUW,24 Hrs.,5,images/about_logo_5.jpg
21894,"Big C Mini คาล์เท็กซ์ เดอะ แจส อมตะ, ชลบุรี ",13.402334,101.034684,เลขที่ 98/1 หมู่ 1 ตำบล นาป่า อำเภอ เมืองชลบุรี จังหวัด ชลบุรี 20000,ไม่มีเบอร์ร้าน,063-2201031,https://lin.ee/2yFRgY0,06.00 - 21.00,5,images/about_logo_5.jpg
22439,"Big C Mini คาล์เท็กซ์บางใหญ่, นนทบุรี",13.867726,100.409715,เลขที่ 35/18 หมู่ที่ 6 ตำบล เสาธงหิน อำเภอ บางใหญ่ จังหวัด นนทบุรี 11140,ไม่มีเบอร์ร้าน,080-0681891,https://lin.ee/hAeBNV0,06.00 - 24.00,5,images/about_logo_5.jpg
31002,Big C Mini คาเท็กซ์ สระบุรี,14.466988,100.907924,เลขที่ 127 หมู่ 1 ถนน พหลโยธิน ตำบล หนองยาว อำเภอ เมืองสระบุรี จังหวัด สระบุรี 18000,087-9262954,,,24 Hrs.,5,images/about_logo_5.jpg
21992,"Big C Mini คำชะโนด , อุดรธานี ",17.745951,103.263798,เลขที่ 55 หมู่ 11 ตำบล บ้านดุง อำเภอ บ้านดุง จังหวัด อุดรธานี 41190,ไม่มีเบอร์ร้าน,062-6027243,https://lin.ee/Twrn5U1,05.00 - 23.00,5,images/about_logo_5.jpg
22296,"Big C Mini คำม่วง, กาฬสินธุ์",16.928942,103.634862,เลขที่ 71 หมู่ที่ 10 ตำบล ทุ่งคลอง อำเภอ คำม่วง   จังหวัด กาฬสินธุ์ 46180,ไม่มีเบอร์ร้าน,063-2248786,https://lin.ee/1gioz3C,06.00 - 24.00,5,images/about_logo_5.jpg
22096,"Big C Mini คีรีรัฐนิคม, สุรำษฏร์ธำนี ",9.028674,98.956105,เลขที่ 164/7 หมู่ 1 ตำบล ท่าขนอน อำเภอ คีรีรัฐนิคม  จังหวัด สุราษฎร์ธานี 84180,ไม่มีเบอร์ร้าน,063-2204716,https://lin.ee/Xg4yLCS,06.00 - 22.00,5,images/about_logo_5.jpg
21317,Big C Mini คูขวาง 6,14.051178,100.438678,เลขที่ 43/8 หมู่ 1 ตำบล คูขวาง อำเภอ ลาดหลุมแก้ว จังหวัด ปทุมธานี 12140,02-976-1588,061-4021903,https://lin.ee/60o0RaP,24 Hrs.,5,images/about_logo_5.jpg
22099,"Big C Mini คู้คลองเก้า, กรุงเทพฯ ",13.90769,100.793872,เลขที่ 38/18 หมู่ที่ 2 แขวง คลองสิบ เขต หนองจอก จังหวัด กรุงเทพมหานคร 10530,ไม่มีเบอร์ร้าน,098-3334050,https://lin.ee/IQwUchA,24 Hrs.,5,images/about_logo_5.jpg
21657,Big C Mini คู้บอน ซอย 27,13.857549,100.664947,เลขที่ 5/3 ซอย คู้บอน 27 แขวง ท่าแร้ง เขต บางเขน จังหวัด กรุงเทพมหานคร 10220,02-0628290,065-8365853,https://lin.ee/RY0M5CT,05.00 - 22.00,5,images/about_logo_5.jpg
21880,"Big C Mini คูเมือง, บุรีรัมย์ ",15.270799,102.999479,เลขที่ 421 หมู่ 10 ตำบล คูเมือง อำเภอ คูเมือง จังหวัด บุรีรัมย์ 31190,ไม่มีเบอร์ร้าน,096-1700271,https://lin.ee/L7MZ5Rz,05.00 - 23.00,5,images/about_logo_5.jpg
22282,"Big C Mini จตุรพักรพิมาน, ร้อยเอ็ด",15.843595,103.555933,เลขที่ 342 หมู่ที่ 1 ตำบล หัวช้าง อำเภอ จตุรพักตรพิมาน จังหวัด ร้อยเอ็ด 45180,ไม่มีเบอร์ร้าน,063-2248006,https://lin.ee/bUAYvwz,06.00 - 23.00,5,images/about_logo_5.jpg
21803,"Big C Mini จอมทอง14, กรุงเทพฯ",13.7028246439636,100.477298658998,เลขที่ 15/60 ถนน ริมคลองบางสะแก แขวง บางค้อ เขต จอมทอง จังหวัด กรุงเทพมหานคร 10150,ไม่มีเบอร์ร้าน,082-6927589,https://lin.ee/iI1vQp3,05.00 - 24.00,5,images/about_logo_5.jpg
22441,"Big C Mini จะบังติกอ, ปัตตานี",6.856275,101.253161,เลขที่ 134/1 ถนน ยะรัง ตำบล จะบังติกอ อำเภอ เมืองปัตตานี จังหวัด ปัตตานี 94000,ไม่มีเบอร์ร้าน,080-0681909,https://lin.ee/FZABmRX,24 Hrs.,5,images/about_logo_5.jpg
22417,"Big C Mini จะแนะ,นราธิวาส",6.129728,101.697621,เลขที่ 115/3 หมู่ที่ 2 ตำบล จะแนะ อำเภอ จะแนะ จังหวัด นราธิวาส 96220 ,ไม่มีเบอร์ร้าน,081-6795038,https://lin.ee/LXyroRS,06.00 - 23.00,5,images/about_logo_5.jpg
21857,"Big C Mini จัตุรัส, ชัยภูมิ ",15.5632671669,101.849079166,เลขที่ 6-8 หมู่ 2 ตำบล บ้านกอก อำเภอ จัตุรัส จังหวัด ชัยภูมิ 36130,ไม่มีเบอร์ร้าน,062-5936341,https://lin.ee/1lCUsx0,06.00 - 24.00,5,images/about_logo_5.jpg
22068,"Big C Mini จันดี,นครศรีธรรมราช ",8.383262,99.539567,เลขที่ 84 หมู่ 4 ตำบล จันดี อำเภอ ฉวาง จังหวัด นครศรีธรรมราช 80250,ไม่มีเบอร์ร้าน,098-3334016,https://lin.ee/XShqkVg,24 Hrs.,5,images/about_logo_5.jpg
22525,"Big C Mini จันทร์ทองเอี่ยม, นนทบุรี",13.888655,100.421565,เลขที่ 76/7 หมู่ที่ 5 ตำบล บางรักพัฒนา อำเภอ บางบัวทอง จังหวัด นนทบุรี 11110,ไม่มีเบอร์ร้าน,0622452612,https://lin.ee/AqTf1xW,24 Hrs.,5,images/about_logo_5.jpg
21157,Big C Mini ฉลองกรุง 53,13.779231,100.796522,เลขที่ 217 ถนน เลียบคลองลำกอไผ่ แขวง ลำปลาทิว เขต ลาดกระบัง จังหวัด กรุงเทพมหานคร 10520,02-7396009,098-3124468,https://lin.ee/Q1ab8mc,24 Hrs.,5,images/about_logo_5.jpg
22487,"Big C Mini ชนบท, ขอนแก่น",16.090206948,102.621250339,เลขที่ 152/1-3 หมู่ที่ 2 ตำบล ชนบท อำเภอ ชนบท จังหวัด ขอนแก่น 40180,ไม่มีเบอร์ร้าน,081-1040311,https://lin.ee/Z2g9rYK,06.00 - 24.00,5,images/about_logo_5.jpg
22063,"Big C Mini ชลบุรีสเตเดี่ยม, ชลบุรี ",13.335379,100.95811,เลขที่ 12/54 หมู่ 2 ตำบล เสม็ด อำเภอ เมืองชลบุรี จังหวัด ชลบุรี 20000,ไม่มีเบอร์ร้าน,0632174509,https://lin.ee/RIW0hD7,24 Hrs.,5,images/about_logo_5.jpg
21582,Big C Mini ชลพฤกษ์,16.4249089478,102.802046983,เลขที่ 125/2 หมู่ 7 ตำบล บ้านเป็ด อำเภอ เมืองขอนแก่น จังหวัด ขอนแก่น 40000,ไม่มีเบอร์ร้าน,094-3624549,https://lin.ee/LnqOHn4,24 Hrs.,5,images/about_logo_5.jpg
22407,"Big C Mini ชานุมาน, อานาจเจริญ",16.22848,105.003743,เลขที่ 222/1 หมู่ที่ 5 ตำบล ชานุมาน อำเภอ ชานุมาน จังหวัด อำนาจเจริญ 37210,ไม่มีเบอร์ร้าน,081-1311277,https://lin.ee/eTYHpZ2,24 Hrs.,5,images/about_logo_5.jpg
21005,Big C Mini ชินเขต,13.860456,100.556637,เลขที่ 31/19-20 หมู่ที่ 6 แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210,02-589-9422,061-3877915,https://lin.ee/wTXGUed,24 Hrs.,5,images/about_logo_5.jpg
21474,Big C Mini ชุมชน จุกกะเฌอ,13.087869,100.974864,เลขที่ 37 หมู่ 1 ตำบล บึง อำเภอ ศรีราชา    จังหวัด ชลบุรี 20230,038-062551,098-3330900,https://lin.ee/VOe9lLS,24 Hrs.,5,images/about_logo_5.jpg
21811,"Big C Mini ชุมชน เนินกระปอก,ระยอง",12.731529,101.086731,เลขที่ 29/17 หมู่ 1 ตำบล บ้านฉาง อำเภอ บ้านฉาง จังหวัด ระยอง 21130,ไม่มีเบอร์ร้าน,098-3332050,https://lin.ee/f28l84N,05.00 - 23.00,5,images/about_logo_5.jpg
22477,"Big C Mini ชุมชนตาดแคน, มุกดาหาร",16.552819,104.701086,เลขที่ 33/1 ถนน ตาดแคน ตำบล มุกดาหาร อำเภอ เมืองมุกดาหาร จังหวัด มุกดาหาร 49000,ไม่มีเบอร์ร้าน,097-9198709,https://lin.ee/8ATvMvm,24 Hrs.,5,images/about_logo_5.jpg
22226,"Big C Mini ชุมชนท่าเรือ, อยุธยา",14.563204,100.719928,เลขที่ 651/2 ถนน ท่าเรือ-ท่าลาน ตำบล ท่าเรือ อำเภอ ท่าเรือ จังหวัด พระนครศรีอยุธยา 13130,ไม่มีเบอร์ร้าน,089-0413818,https://lin.ee/cB6hiKB,24 Hrs.,5,images/about_logo_5.jpg
22207,"Big C Mini ชุมชนนพรัตน์ธารา, กระบี่ ",8.051889,98.816033,เลขที่ 152/2-4 หมู่ที่ 5 ตำบล อ่าวนาง อำเภอ เมืองกระบี่ จังหวัด กระบี่ 81000,ไม่มีเบอร์ร้าน,098-3337114,https://lin.ee/K7FbpVj,06.00 - 24.00,5,images/about_logo_5.jpg
21640,Big C Mini ชุมชนนาควิชัย,16.182322,103.307964,เลขที่ 606 ถนน นครสวรรค์ ตำบล ตลาด อำเภอ เมืองมหาสารคาม จังหวัด มหาสารคาม 44000,043-712280,063-2193752,https://lin.ee/1sfEZ14,24 Hrs.,5,images/about_logo_5.jpg
